Transaction ID,Date,Customer ID,Customer Name,Product ID,Product Name,Category,Quantity,Price,Total Amount,Discount,Final Amount,Payment Method,EMI Option,EMI Duration,EMI Monthly Payment,Branch Name
TID00177,30/09/2024,CUST5226,Krishna,PROD785,Samsung Twin Cooling,fridge,4,12161,48644,0.04,46698.24,EMI,Yes,24,1945.76,Kodungalloor
TID00178,28/08/2024,CUST4108,Devi,PROD277,OnePlus 10,phone,5,16415,82075,0.05,77971.25,Credit Card,No,0,0,Kodungalloor
TID00179,23/09/2024,CUST5793,Anand,PROD108,HP Pavilion,laptop,1,39419,39419,0.09,35871.29,Credit Card,No,0,0,Kodungalloor
TID00180,17/09/2024,CUST2023,Sreeja,PROD159,LG T70SJSF1Z,washing machine,3,24928,74784,0.15,63566.4,Credit Card,No,0,0,Kodungalloor
TID00181,08/09/2024,CUST5112,Lekshmi,PROD488,Sony Bravia,tv,2,1190,2380,0.14,2046.8,Cash,No,0,0,Kodungalloor
TID00182,13/08/2024,CUST4377,Suraj,PROD760,LG InstaView,fridge,3,46086,138258,0,138258,EMI,Yes,24,5760.75,Kodungalloor
TID00183,20/08/2024,CUST1108,Suraj,PROD655,Bajaj Esteem,fan,2,29252,58504,0.06,54993.76,Credit Card,No,0,0,Kodungalloor
TID00184,03/08/2024,CUST5943,Arjun,PROD903,Samsung CE117,oven,4,44626,178504,0.03,173148.88,Debit Card,No,0,0,Kodungalloor
TID00185,13/09/2024,CUST6731,Krishna,PROD364,LG OLED,tv,4,19032,76128,0.12,66992.64,Debit Card,No,0,0,Kodungalloor
TID00186,19/08/2024,CUST7947,Krishna,PROD424,Bosch WAB20267IN,washing machine,2,18805,37610,0.07,34977.3,Debit Card,No,0,0,Kodungalloor
TID00187,03/08/2024,CUST8896,Akhil,PROD537,iPhone 14,phone,3,40427,121281,0.12,106727.28,Cash,No,0,0,Kodungalloor
TID00188,24/09/2024,CUST1437,Akhil,PROD878,Bosch WAB20267IN,washing machine,2,46205,92410,0.19,74852.1,Debit Card,No,0,0,Kodungalloor
TID00189,02/08/2024,CUST9130,Anand,PROD767,HP Pavilion,laptop,1,25280,25280,0.14,21740.8,EMI,Yes,12,1811.73,Kodungalloor
TID00190,29/09/2024,CUST8070,Rajesh,PROD259,LG MJ3286BFUM,oven,4,28542,114168,0.17,94759.44,EMI,Yes,18,5264.41,Kodungalloor
TID00191,25/09/2024,CUST5006,Devi,PROD812,IFB 30FRC2,oven,4,39256,157024,0.1,141321.6,Cash,No,0,0,Kodungalloor
TID00192,17/08/2024,CUST6087,Krishna,PROD748,Bosch WAB20267IN,washing machine,2,25996,51992,0.06,48872.48,Credit Card,No,0,0,Kodungalloor
TID00193,07/08/2024,CUST7786,Anjali,PROD800,Dell Inspiron,laptop,2,36133,72266,0.13,62871.42,Cash,No,0,0,Kodungalloor
TID00194,15/09/2024,CUST8234,Krishna,PROD830,Havells Turbo,fan,2,17389,34778,0.11,30952.42,EMI,Yes,6,5158.74,Kodungalloor
TID00195,08/08/2024,CUST8483,Lekshmi,PROD462,LG InstaView,fridge,1,43341,43341,0.15,36839.85,Credit Card,No,0,0,Kodungalloor
TID00196,26/08/2024,CUST1403,Arjun,PROD712,LG OLED,tv,5,26835,134175,0.11,119415.75,Cash,No,0,0,Kodungalloor
TID00197,07/09/2024,CUST6194,Krishna,PROD756,LG T70SJSF1Z,washing machine,2,18006,36012,0.07,33491.16,Debit Card,No,0,0,Kodungalloor
TID00198,15/08/2024,CUST7965,Rajesh,PROD252,Samsung Galaxy S22,phone,1,32020,32020,0.16,26896.8,EMI,Yes,24,1120.7,Kodungalloor
TID00199,06/08/2024,CUST6847,Akhil,PROD238,OnePlus 10,phone,3,3252,9756,0.11,8682.84,Debit Card,No,0,0,Kodungalloor
TID00200,27/09/2024,CUST1698,Krishna,PROD642,Orient Electric,fan,5,30895,154475,0.05,146751.25,EMI,Yes,18,8152.85,Kodungalloor
TID00201,30/08/2024,CUST8199,Suraj,PROD237,LG T70SJSF1Z,washing machine,3,41694,125082,0.16,105068.88,Debit Card,No,0,0,Kodungalloor
TID00202,16/09/2024,CUST2584,Anjali,PROD908,Havells Turbo,fan,4,39276,157104,0.1,141393.6,Credit Card,No,0,0,Kodungalloor
TID00203,30/08/2024,CUST6304,Devi,PROD794,LG T70SJSF1Z,washing machine,2,18533,37066,0.14,31876.76,EMI,Yes,18,1770.93,Kodungalloor
TID00204,17/09/2024,CUST6239,Devi,PROD642,LG MJ3286BFUM,oven,5,36552,182760,0.18,149863.2,Credit Card,No,0,0,Kodungalloor
TID00205,06/08/2024,CUST9465,Akhil,PROD220,Samsung CE117,oven,2,19615,39230,0.05,37268.5,Cash,No,0,0,Kodungalloor
TID00206,15/08/2024,CUST9250,Arjun,PROD675,LG OLED,tv,1,25447,25447,0.11,22647.83,Cash,No,0,0,Kodungalloor
TID00207,23/08/2024,CUST7902,Krishna,PROD110,iPhone 14,phone,3,22096,66288,0,66288,Credit Card,No,0,0,Kodungalloor
TID00208,12/09/2024,CUST5732,Rajesh,PROD234,MacBook Air,laptop,1,29768,29768,0.2,23814.4,Credit Card,No,0,0,Kodungalloor
TID00209,04/09/2024,CUST8825,Arjun,PROD737,iPhone 14,phone,3,39349,118047,0.03,114505.59,Debit Card,No,0,0,Kodungalloor
TID00210,20/09/2024,CUST3677,Lekshmi,PROD680,OnePlus 10,phone,4,27816,111264,0.07,103475.52,Cash,No,0,0,Kodungalloor
TID00211,29/08/2024,CUST5294,Anand,PROD107,OnePlus 10,phone,2,49068,98136,0.18,80471.52,Debit Card,No,0,0,Kodungalloor
TID00212,27/09/2024,CUST7760,Lekshmi,PROD863,Bajaj Esteem,fan,2,31083,62166,0.06,58436.04,Cash,No,0,0,Kodungalloor
TID00213,21/08/2024,CUST6170,Anand,PROD199,Samsung WT75,washing machine,4,49662,198648,0.14,170837.28,Credit Card,No,0,0,Kodungalloor
TID00214,19/09/2024,CUST5264,Lekshmi,PROD807,HP Pavilion,laptop,4,28882,115528,0.05,109751.6,Cash,No,0,0,Kodungalloor
TID00215,09/08/2024,CUST1428,Anand,PROD597,LG T70SJSF1Z,washing machine,5,45198,225990,0.03,219210.3,EMI,Yes,18,12178.35,Kodungalloor
TID00216,09/09/2024,CUST4617,Akhil,PROD607,MacBook Air,laptop,1,18016,18016,0.14,15493.76,Credit Card,No,0,0,Kodungalloor
TID00217,29/09/2024,CUST3431,Anjali,PROD495,Samsung WT75,washing machine,2,43447,86894,0.1,78204.6,Credit Card,No,0,0,Kodungalloor
TID00218,23/09/2024,CUST2389,Krishna,PROD769,LG T70SJSF1Z,washing machine,4,8438,33752,0.05,32064.4,Cash,No,0,0,Kodungalloor
TID00219,29/08/2024,CUST4147,Krishna,PROD896,Whirlpool Neo Fresh,fridge,3,19437,58311,0.02,57144.78,Debit Card,No,0,0,Kodungalloor
TID00220,26/09/2024,CUST9282,Suraj,PROD259,Samsung CE117,oven,2,34389,68778,0.01,68090.22,EMI,Yes,12,5674.19,Kodungalloor
TID00221,26/09/2024,CUST1124,Rajesh,PROD183,Orient Electric,fan,3,35304,105912,0.08,97439.04,Cash,No,0,0,Kodungalloor
TID00222,20/08/2024,CUST5765,Anjali,PROD919,Samsung CE117,oven,5,42013,210065,0.02,205863.7,Credit Card,No,0,0,Kodungalloor
TID00223,27/08/2024,CUST2787,Anjali,PROD284,Samsung Galaxy S22,phone,5,45431,227155,0.07,211254.15,Debit Card,No,0,0,Kodungalloor
TID00224,02/09/2024,CUST6263,Krishna,PROD387,Dell Inspiron,laptop,3,40167,120501,0,120501,Credit Card,No,0,0,Kodungalloor
TID00225,20/09/2024,CUST1066,Krishna,PROD866,Samsung CE117,oven,3,16869,50607,0.1,45546.3,Credit Card,No,0,0,Kodungalloor
TID00226,27/09/2024,CUST6254,Devi,PROD244,HP Pavilion,laptop,4,4957,19828,0.07,18440.04,Debit Card,No,0,0,Kodungalloor
TID00227,15/08/2024,CUST6747,Krishna,PROD148,MacBook Air,laptop,5,6069,30345,0.03,29434.65,Cash,No,0,0,Kodungalloor
TID00228,23/08/2024,CUST1258,Anjali,PROD894,Bajaj Esteem,fan,4,32320,129280,0.05,122816,Debit Card,No,0,0,Kodungalloor
TID00229,25/08/2024,CUST2697,Anjali,PROD465,Bajaj Esteem,fan,1,2449,2449,0.01,2424.51,Credit Card,No,0,0,Kodungalloor
TID00230,12/09/2024,CUST1637,Akhil,PROD280,Dell Inspiron,laptop,5,41866,209330,0.2,167464,Credit Card,No,0,0,Kodungalloor
TID00231,20/09/2024,CUST4504,Anjali,PROD196,OnePlus 10,phone,2,42129,84258,0.14,72461.88,EMI,Yes,12,6038.49,Kodungalloor
TID00232,05/09/2024,CUST3969,Krishna,PROD709,Havells Turbo,fan,3,33769,101307,0.05,96241.65,EMI,Yes,24,4010.07,Kodungalloor
TID00233,11/09/2024,CUST7563,Lekshmi,PROD282,LG OLED,tv,1,25871,25871,0.01,25612.29,EMI,Yes,24,1067.18,Kodungalloor
TID00234,28/08/2024,CUST9979,Anjali,PROD876,LG InstaView,fridge,3,33841,101523,0.12,89340.24,Credit Card,No,0,0,Kodungalloor
TID00235,31/08/2024,CUST5749,Devi,PROD871,Bosch WAB20267IN,washing machine,3,22945,68835,0.19,55756.35,EMI,Yes,24,2323.18,Kodungalloor
TID00236,02/09/2024,CUST2700,Devi,PROD429,IFB 30FRC2,oven,2,44840,89680,0.12,78918.4,Debit Card,No,0,0,Kodungalloor
TID00237,23/09/2024,CUST7540,Arjun,PROD275,Samsung CE117,oven,3,38978,116934,0.08,107579.28,EMI,Yes,18,5976.63,Kodungalloor
TID00238,29/09/2024,CUST2318,Suraj,PROD785,MacBook Air,laptop,3,9973,29919,0.16,25131.96,EMI,Yes,18,1396.22,Kodungalloor
TID00239,14/08/2024,CUST3489,Krishna,PROD600,LG OLED,tv,1,42119,42119,0.17,34958.77,EMI,Yes,6,5826.46,Kodungalloor
TID00240,11/08/2024,CUST9115,Devi,PROD231,HP Pavilion,laptop,1,25413,25413,0.14,21855.18,Cash,No,0,0,Kodungalloor
TID00241,21/09/2024,CUST2341,Arjun,PROD465,LG OLED,tv,3,5277,15831,0.12,13931.28,Cash,No,0,0,Kodungalloor
TID00242,18/09/2024,CUST5204,Anand,PROD875,LG OLED,tv,3,3635,10905,0.1,9814.5,Credit Card,No,0,0,Kodungalloor
TID00243,07/08/2024,CUST1844,Akhil,PROD194,OnePlus 10,phone,4,31771,127084,0.08,116917.28,Debit Card,No,0,0,Kodungalloor
TID00244,14/09/2024,CUST2270,Rajesh,PROD829,iPhone 14,phone,2,26631,53262,0.08,49001.04,Cash,No,0,0,Kodungalloor
TID00245,01/09/2024,CUST9293,Arjun,PROD174,iPhone 14,phone,2,4853,9706,0.17,8055.98,Cash,No,0,0,Kodungalloor
TID00246,23/09/2024,CUST1905,Anand,PROD323,Samsung Galaxy S22,phone,1,49193,49193,0.01,48701.07,Debit Card,No,0,0,Kodungalloor
TID00247,29/09/2024,CUST1266,Akhil,PROD974,LG OLED,tv,4,43180,172720,0.02,169265.6,EMI,Yes,12,14105.47,Kodungalloor
TID00248,20/09/2024,CUST3931,Rajesh,PROD394,HP Pavilion,laptop,1,21321,21321,0.17,17696.43,Credit Card,No,0,0,Kodungalloor
TID00249,08/09/2024,CUST2833,Devi,PROD447,Bajaj Esteem,fan,5,25679,128395,0.16,107851.8,EMI,Yes,18,5991.77,Kodungalloor
TID00250,14/08/2024,CUST6095,Krishna,PROD727,Bajaj Esteem,fan,5,21288,106440,0.18,87280.8,Debit Card,No,0,0,Kodungalloor
TID00251,07/09/2024,CUST5910,Krishna,PROD679,iPhone 14,phone,4,47257,189028,0.17,156893.24,Credit Card,No,0,0,Kodungalloor
TID00252,15/08/2024,CUST6047,Devi,PROD964,OnePlus 10,phone,1,36702,36702,0.05,34866.9,Credit Card,No,0,0,Kodungalloor
TID00253,30/08/2024,CUST9815,Devi,PROD313,Samsung Galaxy S22,phone,3,13596,40788,0.1,36709.2,Debit Card,No,0,0,Kodungalloor
TID00254,14/08/2024,CUST8914,Akhil,PROD676,Dell Inspiron,laptop,4,24416,97664,0.11,86920.96,Debit Card,No,0,0,Kodungalloor
TID00255,10/09/2024,CUST5703,Suraj,PROD603,Havells Turbo,fan,5,26653,133265,0.05,126601.75,Debit Card,No,0,0,Kodungalloor
TID00256,27/09/2024,CUST9924,Devi,PROD405,LG InstaView,fridge,1,36281,36281,0.03,35192.57,Cash,No,0,0,Kodungalloor
TID00257,18/08/2024,CUST5469,Devi,PROD519,Samsung Galaxy S22,phone,5,49229,246145,0.11,219069.05,EMI,Yes,12,18255.75,Kodungalloor
TID00258,23/08/2024,CUST7262,Akhil,PROD596,Bajaj Esteem,fan,4,31408,125632,0.09,114325.12,Debit Card,No,0,0,Kodungalloor
TID00259,10/09/2024,CUST3831,Akhil,PROD745,IFB 30FRC2,oven,2,49694,99388,0.02,97400.24,EMI,Yes,18,5411.12,Kodungalloor
TID00260,20/08/2024,CUST9106,Anjali,PROD368,Dell Inspiron,laptop,1,8013,8013,0.13,6971.31,Debit Card,No,0,0,Kodungalloor
TID00261,14/09/2024,CUST9114,Rajesh,PROD944,Sony Bravia,tv,1,21368,21368,0.2,17094.4,Debit Card,No,0,0,Kodungalloor
TID00262,10/08/2024,CUST8475,Akhil,PROD460,iPhone 14,phone,5,45061,225305,0,225305,Credit Card,No,0,0,Kodungalloor
TID00263,16/08/2024,CUST7998,Akhil,PROD702,Samsung Twin Cooling,fridge,4,13056,52224,0.01,51701.76,Cash,No,0,0,Kodungalloor
TID00264,24/08/2024,CUST9131,Arjun,PROD991,iPhone 14,phone,3,10007,30021,0.18,24617.22,Cash,No,0,0,Kodungalloor
TID00265,24/08/2024,CUST9839,Rajesh,PROD540,Whirlpool Neo Fresh,fridge,5,3397,16985,0.12,14946.8,Cash,No,0,0,Kodungalloor
TID00266,09/09/2024,CUST4092,Anjali,PROD730,IFB 30FRC2,oven,3,27979,83937,0.17,69667.71,Credit Card,No,0,0,Kodungalloor
TID00267,14/09/2024,CUST3770,Rajesh,PROD551,Whirlpool Neo Fresh,fridge,1,40762,40762,0.16,34240.08,Debit Card,No,0,0,Kodungalloor
TID00268,09/08/2024,CUST2384,Arjun,PROD931,LG OLED,tv,4,28070,112280,0.15,95438,EMI,Yes,24,3976.58,Kodungalloor
TID00269,10/08/2024,CUST2792,Anand,PROD629,Bosch WAB20267IN,washing machine,1,43299,43299,0.14,37237.14,Cash,No,0,0,Kodungalloor
TID00270,29/08/2024,CUST6517,Anand,PROD144,Samsung WT75,washing machine,3,17748,53244,0.03,51646.68,Credit Card,No,0,0,Kodungalloor
TID00271,03/08/2024,CUST6447,Lekshmi,PROD111,HP Pavilion,laptop,3,27178,81534,0.19,66042.54,Cash,No,0,0,Kodungalloor
TID00272,31/08/2024,CUST3280,Anjali,PROD638,HP Pavilion,laptop,1,22218,22218,0.19,17996.58,Debit Card,No,0,0,Kodungalloor
TID00273,07/08/2024,CUST4074,Krishna,PROD182,LG InstaView,fridge,5,36552,182760,0.07,169966.8,Cash,No,0,0,Kodungalloor
TID00274,22/08/2024,CUST4896,Akhil,PROD106,IFB 30FRC2,oven,4,44267,177068,0.03,171755.96,Debit Card,No,0,0,Kodungalloor
TID00275,15/08/2024,CUST2265,Rajesh,PROD923,LG T70SJSF1Z,washing machine,1,38969,38969,0.2,31175.2,Cash,No,0,0,Kodungalloor
TID00276,03/09/2024,CUST5277,Akhil,PROD849,Whirlpool Neo Fresh,fridge,1,28087,28087,0.11,24997.43,Cash,No,0,0,Kodungalloor
TID00277,04/09/2024,CUST9927,Anjali,PROD220,IFB 30FRC2,oven,4,36439,145756,0.08,134095.52,Credit Card,No,0,0,Kodungalloor
TID00278,12/09/2024,CUST9058,Anand,PROD999,Samsung WT75,washing machine,2,2320,4640,0.15,3944,Cash,No,0,0,Kodungalloor
TID00279,18/08/2024,CUST6928,Sreeja,PROD251,Dell Inspiron,laptop,4,14350,57400,0.12,50512,Cash,No,0,0,Kodungalloor
TID00280,26/09/2024,CUST2180,Devi,PROD325,Dell Inspiron,laptop,5,34454,172270,0.12,151597.6,Cash,No,0,0,Kodungalloor
TID00281,09/08/2024,CUST7762,Suraj,PROD471,LG InstaView,fridge,5,39229,196145,0.07,182414.85,Cash,No,0,0,Kodungalloor
TID00282,15/08/2024,CUST8459,Arjun,PROD926,Bajaj Esteem,fan,1,23947,23947,0.04,22989.12,Cash,No,0,0,Kodungalloor
TID00283,10/08/2024,CUST3976,Sreeja,PROD915,Samsung WT75,washing machine,4,38501,154004,0.08,141683.68,Debit Card,No,0,0,Kodungalloor
TID00284,29/09/2024,CUST9655,Sreeja,PROD115,Samsung WT75,washing machine,4,24043,96172,0.05,91363.4,Debit Card,No,0,0,Kodungalloor
TID00285,13/08/2024,CUST5889,Rajesh,PROD543,LG MJ3286BFUM,oven,3,39989,119967,0.19,97173.27,Cash,No,0,0,Kodungalloor
TID00286,24/09/2024,CUST5577,Akhil,PROD296,Bosch WAB20267IN,washing machine,4,10080,40320,0.06,37900.8,Credit Card,No,0,0,Kodungalloor
TID00287,10/09/2024,CUST6420,Anand,PROD628,IFB 30FRC2,oven,3,22069,66207,0.11,58924.23,Credit Card,No,0,0,Kodungalloor
TID00288,13/09/2024,CUST9985,Anjali,PROD832,LG OLED,tv,5,14226,71130,0.15,60460.5,EMI,Yes,6,10076.75,Kodungalloor
TID00289,09/09/2024,CUST8026,Rajesh,PROD102,LG InstaView,fridge,2,5899,11798,0.09,10736.18,Credit Card,No,0,0,Kodungalloor
TID00290,13/08/2024,CUST3022,Akhil,PROD524,MacBook Air,laptop,4,17754,71016,0.08,65334.72,Credit Card,No,0,0,Kodungalloor
TID00291,25/08/2024,CUST4551,Krishna,PROD973,OnePlus 10,phone,5,14947,74735,0.16,62777.4,Credit Card,No,0,0,Kodungalloor
TID00292,26/09/2024,CUST4233,Akhil,PROD826,LG MJ3286BFUM,oven,1,47641,47641,0.1,42876.9,EMI,Yes,12,3573.08,Kodungalloor
TID00293,10/09/2024,CUST9790,Arjun,PROD820,Samsung Galaxy S22,phone,3,15136,45408,0.09,41321.28,Credit Card,No,0,0,Kodungalloor
TID00294,24/09/2024,CUST2621,Anjali,PROD714,Samsung WT75,washing machine,4,21620,86480,0.07,80426.4,Cash,No,0,0,Kodungalloor
TID00295,16/08/2024,CUST3394,Anjali,PROD525,Havells Turbo,fan,3,29729,89187,0.1,80268.3,EMI,Yes,18,4459.35,Kodungalloor
TID00296,24/08/2024,CUST6161,Sreeja,PROD971,Havells Turbo,fan,5,13172,65860,0.14,56639.6,Credit Card,No,0,0,Kodungalloor
TID00297,29/09/2024,CUST2413,Anand,PROD937,Samsung QLED,tv,5,32090,160450,0.1,144405,EMI,Yes,6,24067.5,Kodungalloor
TID00298,29/09/2024,CUST4318,Devi,PROD334,Samsung CE117,oven,3,20518,61554,0.07,57245.22,Cash,No,0,0,Kodungalloor
TID00299,12/08/2024,CUST6512,Devi,PROD884,LG T70SJSF1Z,washing machine,1,31909,31909,0.08,29356.28,Debit Card,No,0,0,Kodungalloor
TID00300,11/09/2024,CUST6675,Sreeja,PROD655,Samsung Twin Cooling,fridge,1,20045,20045,0.04,19243.2,Credit Card,No,0,0,Kodungalloor
TID00301,22/08/2024,CUST8744,Lekshmi,PROD700,LG MJ3286BFUM,oven,1,24003,24003,0.01,23762.97,Credit Card,No,0,0,Kodungalloor
TID00302,29/09/2024,CUST5854,Suraj,PROD257,LG OLED,tv,3,28150,84450,0.05,80227.5,Credit Card,No,0,0,Kodungalloor
TID00303,12/08/2024,CUST3945,Sreeja,PROD445,Samsung WT75,washing machine,1,31483,31483,0.17,26130.89,Cash,No,0,0,Kodungalloor
TID00304,12/08/2024,CUST2936,Arjun,PROD899,Samsung CE117,oven,2,28766,57532,0.2,46025.6,EMI,Yes,12,3835.47,Kodungalloor
TID00305,05/09/2024,CUST8168,Suraj,PROD267,Sony Bravia,tv,3,8412,25236,0.15,21450.6,Credit Card,No,0,0,Kodungalloor
TID00306,16/08/2024,CUST6011,Rajesh,PROD385,iPhone 14,phone,5,6156,30780,0.14,26470.8,Debit Card,No,0,0,Kodungalloor
TID00307,15/08/2024,CUST3282,Suraj,PROD736,Dell Inspiron,laptop,2,32590,65180,0.19,52795.8,EMI,Yes,18,2933.1,Kodungalloor
TID00308,10/09/2024,CUST8552,Anand,PROD650,Samsung Galaxy S22,phone,2,27488,54976,0.15,46729.6,Debit Card,No,0,0,Kodungalloor
TID00309,26/08/2024,CUST9239,Krishna,PROD704,Samsung Galaxy S22,phone,2,36327,72654,0.04,69747.84,EMI,Yes,12,5812.32,Kodungalloor
TID00310,09/09/2024,CUST6512,Anand,PROD158,Samsung WT75,washing machine,1,6356,6356,0.18,5211.92,EMI,Yes,6,868.65,Kodungalloor
TID00311,30/08/2024,CUST3474,Krishna,PROD413,IFB 30FRC2,oven,4,49183,196732,0.11,175091.48,EMI,Yes,6,29181.91,Kodungalloor
TID00312,12/08/2024,CUST8342,Lekshmi,PROD341,Sony Bravia,tv,2,43612,87224,0.13,75884.88,Debit Card,No,0,0,Kodungalloor
TID00313,13/09/2024,CUST5801,Anjali,PROD802,Orient Electric,fan,1,35258,35258,0.13,30674.46,Cash,No,0,0,Kodungalloor
TID00314,27/09/2024,CUST4246,Sreeja,PROD562,OnePlus 10,phone,1,16883,16883,0.07,15701.19,Credit Card,No,0,0,Kodungalloor
TID00315,26/08/2024,CUST6773,Rajesh,PROD799,Samsung QLED,tv,3,42108,126324,0.15,107375.4,Debit Card,No,0,0,Kodungalloor
TID00316,03/08/2024,CUST3408,Sreeja,PROD757,Samsung CE117,oven,4,23999,95996,0.12,84476.48,EMI,Yes,18,4693.14,Kodungalloor
TID00317,12/08/2024,CUST6881,Suraj,PROD346,Samsung WT75,washing machine,5,22529,112645,0.16,94621.8,Cash,No,0,0,Kodungalloor
TID00318,05/09/2024,CUST3717,Lekshmi,PROD687,Havells Turbo,fan,1,24169,24169,0.16,20301.96,EMI,Yes,18,1127.89,Kodungalloor
TID00319,02/08/2024,CUST1960,Arjun,PROD361,LG MJ3286BFUM,oven,1,18970,18970,0.01,18780.3,Debit Card,No,0,0,Kodungalloor
TID00320,30/09/2024,CUST5815,Sreeja,PROD863,iPhone 14,phone,2,22618,45236,0.17,37545.88,Cash,No,0,0,Kodungalloor
TID00321,10/09/2024,CUST4896,Devi,PROD712,Dell Inspiron,laptop,5,4609,23045,0.15,19588.25,EMI,Yes,24,816.18,Kodungalloor
TID00322,06/08/2024,CUST9030,Krishna,PROD613,Samsung WT75,washing machine,4,6692,26768,0.17,22217.44,EMI,Yes,12,1851.45,Kodungalloor
TID00323,18/09/2024,CUST3320,Lekshmi,PROD682,OnePlus 10,phone,5,17354,86770,0.04,83299.2,Cash,No,0,0,Kodungalloor
TID00324,05/09/2024,CUST4080,Akhil,PROD338,Whirlpool Neo Fresh,fridge,3,19132,57396,0.05,54526.2,Credit Card,No,0,0,Kodungalloor
TID00325,05/08/2024,CUST5585,Devi,PROD807,LG OLED,tv,1,14177,14177,0.04,13609.92,Credit Card,No,0,0,Kodungalloor
TID00326,13/09/2024,CUST4865,Anand,PROD473,LG MJ3286BFUM,oven,2,10258,20516,0.09,18669.56,EMI,Yes,18,1037.2,Kodungalloor
TID00327,08/09/2024,CUST9886,Devi,PROD175,iPhone 14,phone,3,45691,137073,0.17,113770.59,Debit Card,No,0,0,Kodungalloor
TID00328,07/09/2024,CUST9405,Rajesh,PROD389,LG T70SJSF1Z,washing machine,3,7648,22944,0.11,20420.16,Debit Card,No,0,0,Kodungalloor
TID00329,23/08/2024,CUST4387,Arjun,PROD976,MacBook Air,laptop,5,7081,35405,0.13,30802.35,Debit Card,No,0,0,Kodungalloor
TID00330,19/08/2024,CUST3887,Suraj,PROD115,OnePlus 10,phone,1,25878,25878,0.01,25619.22,Credit Card,No,0,0,Kodungalloor
TID00331,30/09/2024,CUST7262,Anjali,PROD484,MacBook Air,laptop,3,22743,68229,0.09,62088.39,Cash,No,0,0,Kodungalloor
TID00332,26/08/2024,CUST8846,Anjali,PROD791,Orient Electric,fan,3,9212,27636,0.04,26530.56,EMI,Yes,18,1473.92,Kodungalloor
TID00333,07/09/2024,CUST9363,Akhil,PROD507,Samsung QLED,tv,4,40892,163568,0.16,137397.12,EMI,Yes,12,11449.76,Kodungalloor
TID00334,24/09/2024,CUST8526,Rajesh,PROD195,IFB 30FRC2,oven,3,46165,138495,0.19,112180.95,Debit Card,No,0,0,Kodungalloor
TID00335,27/09/2024,CUST8660,Lekshmi,PROD201,LG MJ3286BFUM,oven,1,37828,37828,0.03,36693.16,EMI,Yes,6,6115.53,Kodungalloor
TID00336,26/08/2024,CUST1370,Anand,PROD964,Bajaj Esteem,fan,4,17861,71444,0.18,58584.08,EMI,Yes,12,4882.01,Kodungalloor
TID00337,28/09/2024,CUST7004,Arjun,PROD504,Dell Inspiron,laptop,4,13023,52092,0.01,51571.08,EMI,Yes,12,4297.59,Kodungalloor
TID00338,17/09/2024,CUST9693,Suraj,PROD145,LG MJ3286BFUM,oven,5,37503,187515,0.04,180014.4,Cash,No,0,0,Kodungalloor
TID00339,14/09/2024,CUST7402,Krishna,PROD716,LG OLED,tv,2,5836,11672,0.15,9921.2,Cash,No,0,0,Kodungalloor
TID00340,04/09/2024,CUST4005,Suraj,PROD476,Orient Electric,fan,1,18262,18262,0.09,16618.42,EMI,Yes,18,923.25,Kodungalloor
TID00341,16/08/2024,CUST5583,Krishna,PROD973,LG InstaView,fridge,3,8429,25287,0.16,21241.08,Credit Card,No,0,0,Kodungalloor
TID00342,25/09/2024,CUST2405,Anand,PROD423,LG OLED,tv,2,5262,10524,0,10524,Debit Card,No,0,0,Kodungalloor
TID00343,18/08/2024,CUST6839,Devi,PROD403,IFB 30FRC2,oven,3,4077,12231,0.08,11252.52,Credit Card,No,0,0,Kodungalloor
TID00344,10/09/2024,CUST4774,Suraj,PROD221,HP Pavilion,laptop,4,36993,147972,0.03,143532.84,Cash,No,0,0,Kodungalloor
TID00345,10/09/2024,CUST4017,Akhil,PROD883,iPhone 14,phone,3,30840,92520,0.17,76791.6,Debit Card,No,0,0,Kodungalloor
TID00346,06/09/2024,CUST2260,Suraj,PROD106,IFB 30FRC2,oven,4,2792,11168,0.02,10944.64,EMI,Yes,18,608.04,Kodungalloor
TID00347,16/09/2024,CUST9541,Anjali,PROD407,Sony Bravia,tv,1,41206,41206,0.18,33788.92,Cash,No,0,0,Kodungalloor
TID00348,12/08/2024,CUST9780,Krishna,PROD223,Samsung WT75,washing machine,1,18908,18908,0.14,16260.88,EMI,Yes,18,903.38,Kodungalloor
TID00349,03/08/2024,CUST8369,Suraj,PROD925,Samsung Galaxy S22,phone,2,37232,74464,0.12,65528.32,EMI,Yes,24,2730.35,Kodungalloor
TID00350,24/09/2024,CUST5036,Krishna,PROD620,Samsung QLED,tv,5,11190,55950,0.09,50914.5,Cash,No,0,0,Kodungalloor
TID00351,02/09/2024,CUST5665,Anjali,PROD375,LG T70SJSF1Z,washing machine,3,39423,118269,0.08,108807.48,Debit Card,No,0,0,Kodungalloor
TID00352,06/08/2024,CUST6251,Anand,PROD713,Orient Electric,fan,2,26829,53658,0.17,44536.14,EMI,Yes,12,3711.34,Kodungalloor
TID00353,03/09/2024,CUST5807,Krishna,PROD454,Bosch WAB20267IN,washing machine,2,9803,19606,0.19,15880.86,Cash,No,0,0,Kodungalloor
TID00354,25/08/2024,CUST8133,Rajesh,PROD762,Havells Turbo,fan,3,33899,101697,0.05,96612.15,Debit Card,No,0,0,Kodungalloor
TID00355,02/09/2024,CUST2545,Akhil,PROD356,Havells Turbo,fan,1,4725,4725,0.09,4299.75,Cash,No,0,0,Kodungalloor
